"Title ID","Title","Annotation","Publisher","Copyright","OriginalCopyright","Translator","Author","Illustrator","Grade Level Span","Language","Genre","Classification","Culture","Topic","Discipline","Standard","Award"
"16134","Meltdown: A Race Against Nuclear Disaster at Three Mile Island: A Reporter's Story","UPI reporter, Wilborn Hampton begins with a brief history of the Atomic Age and then provides a first-person account of his coverage of the Three Mile Island nuclear power accident in 1979. Hampton includes photographs, newspaper excerpts, maps and diagrams in a gripping tale of what went wrong at Three Mile Island. Information about the Chernobyl nuclear disaster is included in the final chapter.","Candlewick Press","2001",,,"Wilborn Hampton",,"6 thru 8, 9 thru 12","English","Narrative Nonfiction",,,"Physical Science (Chemistry and Physics)","Science","PS 8.3, Physics 9-12.3, Chem 9-12.11",
"16372","Memory Boy","A natural disaster in 2006 has caused widespread crop failures, restrictions due to pollution, and encroaching lawlessness which motivates the Newell family to flee Minneapolis for rural Minnesota. The ingenuity of sixteen-year-old Miles and his oral history project with a senior citizen help provide a solution for coping with a changing environment and survival.","HarperCollins","2001",,,"Will Weaver",,"6 thru 8, 9 thru 12","English","Science Fiction",,,"Earth Science","Science","ES 7.4, ES 9-12.3, ES 9-12.6",
"37361","Merry Adventures of Robin Hood, The","In this well-known tale, Robin Hood and his followers have many adventures outwitting the notorious Sheriff of Nottingham.","New American Library","1985","1946",,"Howard Pyle (editor)",,"6 thru 8","English","Legend","Classic",,"English-Language Arts/General","History/Social Science",,
"38745","Mga Kasabihan at Salawikaing Pilipino (Filipino Sayings and Proverbs)","This collection of folk sayings attempts to transmit intergenerational wisdom and values. The sayings are categorized alphabetically.","Arenar Books Marketing","1993",,,"R. R. De Guzman",,"6 thru 8","Filipino","Fiction, Folklore",,,"English-Language Arts/General","English-Language Arts/General ",,
"38746","Mga Katutubong Bugtong Pilipino (Native Filipino Riddles)","This collection of riddles pertains to native and familiar objects, animals, fruits, places, and people. These riddles attempt to transmit intergenerational wisdom and values and are categorized alphabetically.","Arenar Books Marketing","1993",,,"R. R. De Guzman",,"6 thru 8","Filipino","Fiction, Humor",,,"English-Language Arts/General","English-Language Arts/General ",,
"38747","Mga Kuwento ni Esopo (Aesop's Fables)","This children's classic, read the world over, is translated into a Filipino reader. It includes favorite and famous Filipino proverbs.","Philippine Book Company","1947",,,"Juliana Pineda",,"6 thru 8","Filipino","Fable, Fiction",,"Filipino/Filipino American","English-Language Arts/General","English-Language Arts/General ",,
"38748","Mga Kuwento ni Lola Basyang (The Stories of Grandma Basyang)","This collection of short stories delve into ""the golden rules"" of life. Based on an oral tradition of a grandmother's ‘storytelling,' these pieces were put together in written form with the aim of transmitting intergenerational wisdom as well as timeless Filipino values.","Vera-Reyes","1975",,,"Severino Reyes",,"6 thru 8","Filipino","Fiction, Short Story",,"Filipino/Filipino American","English-Language Arts/General","English-Language Arts/General ",,
"38750","Mi hija, mi hijo, el aguila, la paloma: Un canto Azteca (My Daughter, My Son, the Eagle, the Dove: An Aztec Chant)","This retelling of early Aztec teachings was meant to instruct young people about life. It is a sample of the intellectual creations of the inhabitants of ancient Mexico. Guevara's illustrations combine elements taken directly from the Codex Mendoza, with contemporary views of young Latino people's lives painted on amate (Mexican bark) paper.","Dutton Books","2000",,,"Ana Castillo","S.  Guevara","3 thru 5, 6 thru 8","Spanish","Narrative Nonfiction",,"Latino/Latino American","English-Language Arts/General","English-Language Arts/General ",,
"16012","Mi rincon en la montana (My Side of the Mountain)","Sam Gribley does what many young people dream of doing—he builds a treehouse in the Catskill Mountains, where he lives alone for a year. The story features his struggle for survival and his ultimate realization that he needs human companionship. The sequel to this selection is THE OTHER SIDE OF THE MOUNTAIN.","Dutton Books","1996","1959",,"Jean Craighead George","Jean Craighead George","3 thru 5, 6 thru 8","Spanish","Fiction, Realistic Fiction",,,"Earth Science, Life Science (Biology)","Science","LS 4.3, LS 6.5, ES 6.6","Newbery Honor"
"605","Mia’s Story: A Sketchbook of Hopes and Dreams","In looking for her beloved puppy one winter day, a girl living in a small village in Chile discovers a way to add beauty to her village and help her family. Captioned illustrations are done in pencil and watercolor. Presents a glimpse of contemporary life in a faraway place and demonstrates how creativity and hope can make things better. Appropriate for reading aloud to students of many ages.
 
","Candlewick Press","2006",,,"Michael Foreman","Michael Foreman","3 thru 5, 6 thru 8","English","Fiction","Picture Book, Read Aloud","Latino/Latino American","Economics, Life Science (Biology), Lifestyles Around the World, World Cultures: Perspectives, Practices, and Products","History/Social Science","HSS 1.6",
"39241","Michelangelo","In this extended-text picture book, Stanley uses the chronology of Michelangelo's life to explain the style, technique, and meaning of his sculpture, architecture, and paintings. Computer-manipulated drawings of his actual work and Stanley's original watercolors work together to make this a thorough, easy-to-understand, and informative biography.","HarperCollins","2000",,,"Diane Stanley","Diane Stanley","3 thru 5, 6 thru 8","English","Biography/Autobiography, Nonfiction","Picture Book","Western European","English-Language Arts/General","History/Social Science, Visual and Performing Arts","VAPA V PreK-12.1, VAPA V PreK-12.2, VAPA V PreK-12.3, VAPA V PreK-12.4, VAPA V PreK-12.5",
"124","Michelangelo’s World","In 15 sonnets, celebrated poet J. Patrick Lewis explores Michelangelo’s humble roots, moody genius, and, most of all, his timeless works. Each sonnet is accompanied by a paragraph highlighting Michelangelo’s works or presenting biographical information. Illustrated with reproductions, photographs, and original art by Etienne Delessert and Gary Kelley.","Creative Editions","2007",,,"J. Patrick Lewis","Etienne Delessert","6 thru 8","English","Biography/Autobiography, Fiction in Verse, Narrative Nonfiction, Nonfiction, Poetry","Graphic Novel","Western European","Global Historical Events and Figures, Visual Arts","History/Social Science, Visual and Performing Arts","VAPA V PreK-12.1, VAPA V PreK-12.2, VAPA V PreK-12.3, VAPA V PreK-12.4, VAPA V PreK-12.5",
"37295","Mick Harte Was Here","Thirteen-year-old Phoebe recalls the life and personality of her younger brother Mick and his death in a bicycle accident. This selection is a great discussion starter and read-aloud book that is useful for lessons on narrative writing involving personal experiences with death or with siblings.","Knopf","1994",,,"Barbara Park",,"3 thru 5, 6 thru 8","English","Realistic Fiction","Read Aloud",,"English-Language Arts/General","English-Language Arts/Writing",,
"38868","Middle Passage: White Ships/Black Cargo","This wordless book of large, dramatic black-and-white paintings depicts Africa before colonialism, the capture and enslavement of the African people, and the brutal journey on slave ships to the New World. It contains a foreword by historian John Henrik Clarke and an introduction by Tom Feelings. The book is useful for units in African history, American history, and art appreciation and for discussions on human rights violations.","Dial Books","1995",,,"Tom Feelings","Tom  Feelings","6 thru 8","English","Historical Fiction","Picture Book, Wordless Book","African, Black/African American","English-Language Arts/General","History/Social Science",,"Coretta Scott King Illustrator Winner"
"36602","Midnight Magic","Mangus the Magician must free a princess from a terrifying ghost. But Mangus doesn't believe in ghosts or magic. His servant boy, Fabrizio, is determined to prove that the ghost is real.","Scholastic","1999",,,"- Avi",,"6 thru 8","English","Mystery",,,"English-Language Arts/General","History/Social Science",,
"38025","Midwife's Apprentice, The","The story is set in fourteenth-century England. Young ""Brat,"" a homeless orphan, becomes the able assistant to Jae, the region's midwife. Brat emerges into Alyce, a young woman with talent, intelligence, and self-worth. This short novel weaves together beliefs, customs, practices, and attitudes of the time period and depicts graphic situations. California author.","Clarion Books","1995",,,"Karen Cushman",,"6 thru 8","English","Fiction, Historical Fiction",,"Western European","English-Language Arts/General","History/Social Science","HSS 7.6","Newbery Winner"
"40606","Migrant Mother: How a Photograph Defined the Great Depression ","Dorothea Lange’s photographs gave Americans a clear view of the hardships suffered during the Dust Bowl and the Great Depression. The famous image for which she was known was taken at a migrant-worker camp in Nipomo, California, and would eventually be seen as the very symbol of the Depression. Even though Lange wanted to use the photo to effect political change, she had no idea how her portrait of a tired-looking woman and her children would affect history. The photograph, one of many that helped show the human misery characterized by the Depression, shocked the U.S. government into providing relief for millions of American families. Pair this book with Martin Sandler’s THE DUST BOWL THROUGH THE LENS: HOW PHOTOGRAPHY REVEALED AND HELPED REMEDY A NATIONAL DISASTER.  ","Compass Point Books","2011",,,"Don Nardo",,"6 thru 8, 9 thru 12","English","Narrative Nonfiction, Nonfiction",,,"American History, Immigration/Migration, Visual Arts","History/Social Science, Visual and Performing Arts","VAPA V PreK-12.3, HSS 11.6","California Young Reader Medal, Eureka! Nonfiction Children’s Book Award Honor"
"39324","Milkweed: A Novel","Spinelli brings a new view to the Holocaust through the eyes of a young orphan boy, struggling to survive on the streets of Warsaw. He doesn't know if he's a Jew or a Gypsy, but he dreams of joining the Nazi party one day. Befriended by a gang of Jewish orphan boys and eventually taken in by a Jewish family, he witnesses the daily atrocities of the ghetto and the realities of the Nazi regime.","Laurel-Leaf","2005","2003",,"Jerry Spinelli",,"6 thru 8, 9 thru 12","English","Fiction, Historical Fiction",,"Jewish/Jewish American, Western European","English-Language Arts/General","History/Social Science","HSS 10.8","Golden Kite Author Winner"
"39545","Millicent Min, Girl Genius","Written as journal entries, eleven-year-old child prodigy Millicent Min records the highs and lows of the summer before her senior year in high school. They include a college poetry class and many attempts by her Chinese American parents and grandmother to give her a more ""normal"" childhood. This funny, heartwarming tale can be used for units on journal writing and Asian Americans.","Arthur A. Levine Books","2003",,,"Lisa Yee",,"3 thru 5, 6 thru 8","English","Realistic Fiction",,"Chinese/Chinese American","English-Language Arts/General","English-Language Arts/Writing",,
"39080","Million Dollar Shot, The","Eleven-year-old Eddie, who lives in a Louisiana trailer park with his widowed mother, gets a chance to win a million dollars by sinking a foul shot at the National Basketball Association finals.","Hyperion Press","1997",,,"Dan Gutman",,"3 thru 5, 6 thru 8","English","Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,"California Young Reader Medal"
"39878","Million Shades of Gray, A","The little-known story of the Montagnard tribal people, who were caught in the middle of the Vietnam War, is the setting for this poignant story about a boy and his elephant. It is 1973, and Y’Tin is unaware that the Americans are on the verge of signing the Paris Peace Accords and will leave Vietnam. His father is one of the men who have repeatedly undertaken military missions for the Americans. When the Americans are gone and the North Vietnamese move south, there will be a deadly price to pay. Y’Tin hopes to save his life and that of his elephant when he flees into the jungle. This well-written story centers on courage and perseverance.","Atheneum Books for Young Readers","2010",,,"Cynthia Kadohata",,"6 thru 8, 9 thru 12","English","Fiction, Historical Fiction",,"Vietnamese/Vietnamese American","American History, International Studies/World History, Life Science (Biology), Lifestyles Around the World, World Cultures: Perspectives, Practices, and Products","History/Social Science","HSS 11.9",
"37784","Mind's Eye","Presented in the form of a play script, this story takes readers into a nursing home in Italy in 1910. A friendship develops between two characters who, at first, seem wholly incompatible. A paraplegic teenager learns how to use her imagination from a very old woman. California author.","Henry Holt and Company","1999",,,"Paul Fleischman",,"6 thru 8, 9 thru 12","English","Historical Fiction, Realistic Fiction",,"Western European","English-Language Arts/General","History/Social Science, English-Language Arts/Writing",,
"37382","Mine Eyes Have Seen","As the antislavery crusader John Brown gathers men and arms at a small farm near Harper's Ferry, seventeen-year-old Annie Brown must decide if her father is a visionary or a madman. An author's note about the historical account of the Harper's Ferry incident is included.","Scholastic","1998",,,"Ann Rinaldi",,"6 thru 8","English","Historical Fiction",,,"English-Language Arts/General","History/Social Science",,
"16076","Minima animalia (A Few Animals)","These easy-to-read and yet sophisticated poems lyrically depict the characteristics of serpents, jaguars, butterflies, and other animals illustrated in striking watercolor paintings loosely following the letters of the alphabet.","Cidcli","1991",,,"Efrain Bartolome","Marisol  Fernandez","6 thru 8, 9 thru 12","Spanish","Fiction, Poetry","Picture Book",,"Life Science (Biology)","Science","LS 7.5, Bio/LS 9-12.6",
"40241","Miracle Worker, The","Considered an American classic, this play chronicles the struggle between Helen Keller, a visually impaired student, and her teacher, Annie Sullivan, as Annie attempts to help Helen learn to communicate. Students in both middle school and high school enjoy reading this play aloud and discussing its powerful themes.","Scribner/Simon & Schuster","2008","1956",,"William Gibson",,"6 thru 8, 9 thru 12","English","Drama",,,"Diversity, English-Language Arts/General, Theatre","Visual and Performing Arts, English-Language Arts/General ","VAPA T PreK-12.2",
"37668","Miranda's Last Stand","Miranda and her mother take the opportunity to escape life in the fort as laundry workers to join Buffalo Bill's Wild West Show. Miranda loves the adventures but must fight her mother's prejudice toward the Indians who are part of the show. Miranda wants to be friends with the show's company but doesn't desire continuous hardships with her mother.","HarperCollins","1999",,,"Gloria Whelan",,"6 thru 8","English","Realistic Fiction",,"Native American","English-Language Arts/General","English-Language Arts/General ",,
"2482","Misadventures of Maude March, The","After the death of their stern aunt, who raised them since they were orphaned, eleven-year-old Sallie and her fifteen-year-old sister escape their self-serving guardians and begin an adventure resembling those in the dime-store novels Sallie loves to read. This rollicking Wild West adventure is a wonderful read-aloud.","Yearling Books","2005",,,"Audrey Couloumbis",,"3 thru 5, 6 thru 8","English","Historical Fiction",,,"American History","History/Social Science","HSS 5.8, HSS 8.8",
"39497","Misfits","At a small-town middle school, four misfits decide to create a third party for the student council elections to represent students who have ever been called names. Their platform proposes the end of name-calling and bullying. This funny and tender story is told with a light touch.","Atheneum","2001",,,"James Howe",,"6 thru 8","English","Fiction",,,"English-Language Arts/General","English-Language Arts/Literary Elements, Science",,
"40182","Miss Etta and Dr. Claribel: Bringing Matisse to America","Etta and Claribel Cone were sisters who lived in Baltimore in the late nineteenth and early twentieth century and collected a large number of modern art paintings with their family wealth. After learning about art appreciation from Leo and Gertrude Stein, Etta and Claribel were among the first to recognize the genius and potential of Henri Matisse and Pablo Picasso. This 83-page biography includes illustrations by the author as well as reproductions of the paintings of Matisse and Picasso and other pieces from the Cone collection, which is now a part of the Baltimore Museum of Modern Art. May be used for research or simply read by students interested in art history and strong, independent women.","David R. Godine","2011",,,"Susan Fillion",,"6 thru 8","English","Biography/Autobiography, Narrative Nonfiction",,"Western European","Visual Arts, Women’s Studies","Visual and Performing Arts","VAPA M PreK-12.3, VAPA M PreK-12.4",
"40753","Miss Peregrine’s Home for Peculiar Children","A horrific family tragedy sets sixteen-year-old Jacob on a journey to a remote island off the coast of Wales, where he discovers the crumbling ruins of Miss Peregrine’s Home for Peculiar Children. As Jacob explores its abandoned bedrooms and hallways, it becomes clear that the children were more than just peculiar. Period photographs make the book even more intriguing. ","Quirk Books","2011",,,"Ransom Riggs",,"6 thru 8, 9 thru 12","English","Fiction, Mystery",,,"English-Language Arts/General, Visual Arts","Visual and Performing Arts, English-Language Arts/General ","VAPA T PreK-12.3",
"1799","Miss Spitfire: Reaching Helen Keller ","At age twenty-one, lonely but spirited Annie Sullivan—who is partially blind—travels from Massachusetts to Alabama to try to teach six-year-old Helen Keller, deaf and blind since age two, self-discipline and communication skills. Includes bibliographical references, historical notes, photos, and a time line. This historical novel provides a fresh glimpse of Helen Keller’s life from the perspective of her remarkable teacher.","Atheneum Books for Young Readers","2007",,,"Sarah Elizabeth Miller",,"6 thru 8, 9 thru 12","English","Fiction, Historical Fiction","Struggling Reader",,"American History, Diversity, Global Historical Events and Figures, Mental, Emotional, and Social Health, Women’s Studies","History/Social Science",,
"15513","Mississippi","Stirring poetry is complemented by watercolor illustrations to provide a moving documentary of the Mighty Mississippi River. The geological and ecological evolution is traced as well as its coexistence and difficulties with the people who settled along its banks.","HarperCollins","2001",,,"Diane Siebert","Greg  Harlin","3 thru 5, 6 thru 8","English","Poetry","Picture Book, Read Aloud",,"Earth Science","English-Language Arts/Literary Elements, Science","ES 6.2",
"39353","Mississippi Trial, 1955","In Mississippi in 1955, a sixteen-year-old finds himself at odds with his grandfather over issues surrounding the kidnapping and murder of fourteen-year-old Emmett Till, an African American from Chicago. This powerful fiction narrative describes the racially motivated murder and the aftermath of that crime that launched the Civil Rights Movement.","Phyllis Fogelman Books","2003","2002",,"Chris Crowe",,"6 thru 8, 9 thru 12","English","Fiction, Historical Fiction",,"Black/African American","English-Language Arts/General","History/Social Science","HSS 11.10",
"1800","Missy Violet and Me","During the early 1900s, eleven-year-old Viney spends her summer working for the local midwife and learns firsthand about birth, death, and “catchin’ babies.” The book is based on stories told by the author’s mother. It is a warm, humorous, and heartfelt look into the lives of an early twentieth-century African American family. Author Barbara Hathaway received the 2005 John Steptoe New Talent Award for this work.","Houghton Mifflin","2004",,,"Barbara Hathaway",,"3 thru 5, 6 thru 8","English","Historical Fiction","Read Aloud","Black/African American","Diversity, Women’s Studies","History/Social Science",,
"38002","Misty of Chincoteague","This story is based on true incidents. Paul and Maureen help capture a wild mare and her colt on Chincoteague Island off the coast of Virginia. The history of how the horses came to run wild on this island is fascinating, and intermediate readers will want to find the island on a map and perhaps research how it has changed in the past 50-plus years.","Macmillan and Company","1947",,,"Marguerite Henry","Wesley  Dennis","6 thru 8","English","Historical Fiction","Classic, Read Aloud",,"English-Language Arts/General","History/Social Science",,"Newbery Honor"
"41528","Mockingbird","Ten-year-old Caitlin, who has Asperger's Syndrome, struggles to understand emotions, show empathy, and make friends at school, while at home she seeks closure by working on a project with her father. ","Philomel","2010",,,"Kathryn Erskine",,"6 thru 8","English","Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,"National Book Award"
"16059","Modern Mathematicians","This book profiles twelve men and women such as Babbage, Cantor, Robinson, Mandlebrot, and Conway whose work in the field of mathematics has influenced the world of technology. These include the construction of the first computer and the development of mathematical theories that have allowed for modern technological advancement.","Facts on File, Inc.","1996",,,"Harry Henderson",,"6 thru 8, 9 thru 12","English","Biography/Autobiography",,,"Mathematical Analysis, Mathematical Reasoning","Mathematics","Math 6.MP.1-8, Math 7.MP.1-8, Math HS.NQ, Math HS.Functions, Math HS.Geometry",
"38236","Mojave","The vast desert region of Southern California is depicted in this poem celebrating the region's beauty and wonder. Oil painting illustrations by Wendall Minor add a deeper dimension to the text.","HarperCollins","1988",,,"Diane Siebert","Wendall Minor","3 thru 5, 6 thru 8","English","Poetry","Picture Book",,"English-Language Arts/General","English-Language Arts/Vocabulary, Science","LS 3.3, LS 4.3",
"39081","Money Hungry","Raspberry, aged thirteen, looks for opportunities to earn money however she can so she and her mother will not be homeless again. When her mother suspects Raspberry of stealing money, her mom throws most of it out the window and it appears that they will be homeless again.","Jump at the Sun","2001",,,"Sharon Flake",,"6 thru 8, 9 thru 12","English","Realistic Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,"Coretta Scott King Author Honor"
"37241","Monster","Steve Harmon, a ""monster"" to society, is on trial for his complicity in a drugstore murder. The story is told through the eyes of the defendant and presented as a film script with Steve's additional journal reflections about the trial. This unusual novel contains emotional impact and provides characterization and point of view. This book addresses controversial issues of interest to many adolescents and includes scenes and language that reflect mature content. Before handing the text to a child, educators and parents should read the book and know the child.","HarperCollins","1999",,,"Walter Dean Myers",,"6 thru 8, 9 thru 12","English","Fiction",,"Black/African American","English-Language Arts/General","English-Language Arts/Literary Elements",,"Coretta Scott King Author Honor, Michael L. Printz Honor"
"37308","Monument, The","A young orphan is befriended by an artist who has been hired by a small Kansas town to create a war monument. This short novel contains references to controlled substances (alcohol).","Yearling Books","1993",,,"Gary Paulsen",,"6 thru 8","English","Realistic Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,
"38751","Moon Festival","This tale explains the Mid-Autumn Festival in Vietnam in which children parade with lanterns around the villages. Many important Vietnamese customs are depicted; the scenes are graphic and depict violent situations.","Avery Publishing Company","n.d.",,,"Le Quang Vinh",,"3 thru 5, 6 thru 8","Vietnamese/English","Folklore",,"Vietnamese/Vietnamese American","English-Language Arts/General","English-Language Arts/General ",,
"15229","Moon Is a Harsh Mistress, The","This Hugo Award-winning classic creates a world in 2076 in which the moon colonies are rebelling from Earth in ways that closely parallel our own American Revolution. As seen through the eyes of a teenage girl, readers uncover the agricultural technologies that keep colonialists alive on the moon. Detailed discussions of technology, astronomy, and modes of transportation for goods between the moon and the earth reveal plausible scientific reasoning.","St. Martin's Press","1997","1966",,"Robert A. Heinlein",,"6 thru 8, 9 thru 12","English","Science Fiction","Classic",,"Earth Science, Life Science (Biology), Physical Science (Chemistry and Physics)","Science","LS 6.5, PS 8.1, ES 9-12.2, I & E 9-12.1","Hugo Award"
"39670","Moon Over Manifest","Twelve-year-old Abilene Tucker is the daughter of a drifter who, in the summer of 1936, sends Abilene to stay with an old friend in Manifest, Kansas, where he grew up. She hopes to find out some things about her father’s past. Powerful in its simplicity and rich in historical detail, this is a gripping story of loss and redemption.","Delacorte Press","2010",,,"Clare Vanderpool",,"6 thru 8","English","Historical Fiction, Mystery",,,"American History, Immigration/Migration","History/Social Science",,"Newbery Winner"
"38217","Moon over Tennessee: A Boy's Civil War Journal","A young soldier's impressions of army life and the civil war are expressed in this poem. The Battle of Gettysburg serves as a culminating facet of the poem.","Houghton Mifflin","1999",,,"Craig Crist-Evans",,"6 thru 8","English","Poetry",,,"English-Language Arts/General","English-Language Arts/General ",,
"41483","Moonbird: A Year on the Wind with the Great Survivor B95 ","B95 is a robin-sized shorebird, a red knot. Each February he joins a flock that lifts off from Tierra del Fuego, headed for breeding grounds in the Canadian Arctic, nine thousand miles away. Late in the summer, he begins the return journey.

Hoose chronicles a year in the life of rufa red knot B95, also called Moonbird and his twenty-year migratory journey. This is the triumphant story of one bird  who flew the equivalent of 325,000 miles ,or the distance to the moon and nearly halfway back.  

With inspiring prose, thorough research, and stirring images, Hoose explores the tragedy of extinction through the triumph of this single bird.","Farrar Straus Giroux","2012",,,"Phillip Hoose",,"6 thru 8","English","Nonfiction",,"Western European","Earth Science","Science",,"Robert F. Sibert Award"
"38229","Moonshiner's Son","Tom Higgin's father is a moonshiner, making some of the finest whiskey in the Blue Ridge Mountains of Virginia. Prohibition isn't about to stop this family business. But when the new preacher and his family arrive and decide to fight the evils of alcohol, Tom has to decide if the preacher's daughters' suggestions are more sensible than his family tradition.","Macmillan and Company","1993",,,"Carolyn Reeder",,"6 thru 8","English","Historical Fiction, Realistic Fiction",,,"English-Language Arts/General","English-Language Arts/General ",,
"15574","More Sideways Arithmetic from Wayside School","Fifty-eight seemingly random problems arranged into 14 sections are presented in silly scenarios, but when the reader takes a closer look, they make sense, and problem solving can take place. Notes and clues are given in the back to better understand the procedures and strategies needed to solve these problems. This is a sequel to the equally zany SIDEWAYS ARITHMETIC FROM WAYSIDE SCHOOL. This is part of the Wayside School series.","Scholastic","1994",,,"Louis Sachar",,"6 thru 8","English","Nonfiction",,,"Mathematical Reasoning","Mathematics","Math MR 6.1, Math MR 6.2, Math MR 6.3, Math MR 7.1, Math MR 7.2, Math MR 7.3",
"37746","Morning Girl","Morning Girl and Star Boy each describe their life on an island in pre-Columbus America. Morning Girl explores her meeting with the men in Christopher Columbus's expedition. The epilogue is a page from Columbus's journal describing the island people.","Hyperion Press","1999","1992",,"Michael Dorris",,"3 thru 5, 6 thru 8","English","Historical Fiction","Read Aloud","Native American","English-Language Arts/General","History/Social Science",,"Scott O'Dell Award"
"1106","Moses: The Long Road to Freedom","Recounts the familiar story of the Jewish leader Moses, from his birth until he leads his enslaved people out of Egypt. The narrative is readable and respectful of the original biblical material. The pencil-and-watercolor artwork resembles the illuminated manuscripts of the Middle Ages and moves the story forward. Based on the Torah, Modern Commentary, and the King James Bible.","Orchard Books","2004",,,"Ann Keay Beneduce","Gennady Spirin","6 thru 8","English","Biography/Autobiography, Narrative Nonfiction","Read Aloud","Jewish/Jewish American","Global Historical Events and Figures, International Studies/World History, Religion/Spirituality","History/Social Science","HSS 6.3",
"16992","Mosquito Bite","This riveting story is about a boy playing hide-and-seek while a female mosquito is out looking for blood. The mosquito is shown through brightly colored, greatly magnified photographs. The reader learns about the mosquito’s life cycle and how she bites for the survival of her species. Additional facts about mosquitoes are included.","Charlesbridge","2005",,,"Alexandra Siy","Dennis Kunkel","K thru 2, 3 thru 5, 6 thru 8","English","Nonfiction","Photo Essay",,"Life Science (Biology)","Science","LS 2.2, LS 3.3, LS 4.2, LS 5.2",
"15101","Most Beautiful Roof in the World: Exploring the Rainforest Canopy, The","This book chronicles the daily work of biologist Meg Lowman as she studies the rain forest ecosystem in Belize. She engages in experiments, observes the activities of various animal species, and brings her two young sons to join her in the rain forest canopy. The engaging text is enhanced with full-color photographs.","Harcourt Brace","1997",,,"Kathryn Lasky","Christopher G. Knight","3 thru 5, 6 thru 8","English","Narrative Nonfiction","Photo Essay",,"Life Science (Biology)","Science","LS 4.3, LS 6.5",
"40152","Mostly True Adventures of Homer P. Figg, The","Through a series of fascinating events, Homer Figg’s older brother has been illegally sold to the Union army. On a quest to save him, Homer encounters strange people of that era, including tricksters who steal his money, a snake-oil salesman, and a hot-air balloonist. Although this story is humorous, it is woven with factual information about the Civil War. The book includes a glossary of Civil War facts and slang.","The Blue Sky Press","2009",,,"Rodman Philbrick",,"6 thru 8","English","Historical Fiction",,,"American History, English-Language Arts/General","History/Social Science, English-Language Arts/General ","HSS 8.10","Newbery Honor"
"15537","Motel of the Mysteries","In 1985, life in North American was extinguished when buried by massive quantities of third and fourth class mail. Now, more than 2,000 years later, archaeologists scramble to uncover the remains of the lost civilization. The humorous parody of Carter's investigation of King Tut's tomb demonstrates how scientific inquiry and deductive reasoning can lead to unexpected and inaccurate inferences and conclusions.","Houghton Mifflin","1988","1979",,"David Macaulay","David  Macaulay","6 thru 8","English","Humor, Mystery","Read Aloud",,"Life Science (Biology)","History/Social Science, English-Language Arts/Literary Elements, English-Language Arts/Vocabulary, English-Language Arts/Writing, Science","I & E 6.7, I & E 7.7, I & E 8.9",
"39355","Motherland: A Novel","Fifteen-year-old May is sent by her mother back to India to spend the summer. As a result, she must come to terms with her feelings about India, America, and with her own identity. Many Indian terms and traditions are included. Can be useful for discussing the conflicts between the East and the West.","Soho Press","2001",,,"Vineeta Vijayaraghavan",,"6 thru 8, 9 thru 12","English","Realistic Fiction",,"East Indian/East Indian American","English-Language Arts/General","History/Social Science, English-Language Arts/Literary Elements",,"Alex Award"
"39356","Mountain Dance","The majesty of mountains is celebrated in this beautiful book that tells the geologic evolution of mountains, beginning with volcanic eruptions and continuing with the natural forces of nature building them up or wearing them down. The text, told in free-verse poetry, creates a feeling of power, movement and grace, expressing nature's ""dance"" through time. An oil painting opposite each text page helps to describe each lyric. Can be used as a picture book for older readers.","Silver Whistle/Harcourt","2001",,,"Thomas Locker","Thomas Locker","3 thru 5, 6 thru 8","English","Fiction, Poetry","Picture Book, Read Aloud",,"English-Language Arts/General","Science","ES K.3, ES 2.3, ES 4.5",
"15714","Mountains","The cycle of mountain building and weathering is explored in this book. It includes descriptions of their characteristics, types, and locations of mountains. It also explores geology and the work of geologists.","Mulberry Books","1994",,,"Seymour Simon","Galen Rowell, Seymour Simon","6 thru 8","English","Nonfiction","Photo Essay",,"Earth Science","Science","ES 6.1, ES 6.2",
"16777","Movers and Shapers: Bones, Muscles, and Joints","Interesting facts about bones, muscles, and joints are energetically introduced in this well-designed title. Colorful, two-page spreads invite readers to browse through photographs, captions, and brief paragraphs to learn valuable secrets about bony structures and the function of each in the human body. An emphasis is placed on physical fitness. Opportunities for enrichment provided by this book include a glossary, cartoons, quizzes, and suggested Web sites.","Kingfisher","2004",,,"Patricia Macnair",,"3 thru 5, 6 thru 8","English","Nonfiction","Photo Essay",,"Life Science (Biology)","Physical Education, Visual and Performing Arts, Science","LS 7.5",
"2659","Mozart Question, The","A young journalist goes to Venice, Italy, to interview a famous violinist, Paolo Levi, who tells the story of his parents’ incarceration by the Nazis. The journalist discovers why the violinist never plays Mozart. This short, illustrated novel gives readers another perspective on the horrors of the Holocaust.","Candlewick","2008","2006",,"Michael Morpurgo","Michael Foreman","3 thru 5, 6 thru 8","English","Historical Fiction",,"Jewish/Jewish American, Western European","Music, War","History/Social Science",,
